0.0,2.488611240056622e-06,-1.935048558254358e-08,0.0
3.9817779840905955e-09,7.37786498544867e-10,2.4609635174785857e-11,-3.367457733820184e-05
3.982958442488267e-09,-1.5936680033635075e-06,-2.1567776731004292e-07,-4.067601945209374e-07
3.982958442488267e-09,-1.5936680033635075e-06,-2.1567776731004292e-07,-4.0412391351602555e-07
1.5924564374430056e-09,-2.3736606817383594e-08,-1.1459577346747948e-08,1.0727501570577819e-05
1.5544778665351919e-09,-3.462673047635358e-08,3.507200866596546e-08,-2.723463249616242e-08
1.5025377708206615e-09,1.4569123229226718e-07,6.228911033117091e-08,5.808319593954673e-08
1.7356437424882889e-09,6.001976253720014e-08,6.216133983500862e-08,-1.0822602756277274e-06
1.7356437424882889e-09,6.001976253720014e-08,6.216133983500862e-08,-1.8441409734370102e-07
1.8316753625478092e-09,1.3605495891614482e-07,5.4013362918458926e-08,-5.963149551245709e-07
2.0357578009220265e-09,2.937939916693595e-09,1.1854655019763564e-09,-1.0038926976498917e-06
2.040458504788736e-09,-6.61718851370017e-08,-1.0514751719279451e-08,-2.381717437683954e-07
1.934583488569533e-09,2.689642059022343e-08,-1.2758921034300096e-08,2.3319335219187818e-07
1.9749281194548684e-09,-8.887419682160852e-10,-6.489065434970548e-10,-3.245725888981676e-07
1.9735061323057226e-09,-5.2101044183761295e-08,-2.045488590553638e-09,-2.1005156526430217e-07
1.9735061323057226e-09,-5.2101044183761295e-08,-2.045488590553638e-09,-2.1717369733788967e-07
1.8953545660300806e-09,3.4297532262689094e-08,-4.603315449406625e-09,1.1599579034837029e-07
1.950230617650383e-09,-4.9472490202915106e-08,-4.690211286030015e-09,-4.288712569594781e-07
1.871074633325719e-09,3.437591624155457e-08,-8.092404396209429e-09,1.2014998992970846e-07
1.871074633325719e-09,3.437591624155457e-08,-8.092404396209429e-09,-2.1156845563305918e-07
1.922638507688051e-09,-3.8929593904830565e-10,-5.382897048324897e-10,-4.1683831963821853e-07
1.9220156341855737e-09,-5.192660263816964e-08,-2.0856785861778762e-09,-2.1645692514022327e-07
1.8389330699645024e-09,3.9182339425828713e-08,-5.518791544276541e-09,1.3526630528845827e-07
1.8977065791032454e-09,2.784312882750112e-11,-4.207540979982929e-10,-4.6910672004125e-07
1.8977065791032454e-09,2.784312882750112e-11,-4.207540979982929e-10,-2.1997814260016898e-07
1.8977511281093694e-09,-5.471133647233566e-08,-3.866574592598848e-09,-2.2130440035089134e-07
1.8156841234008659e-09,3.156028402357718e-08,-6.500295095822338e-09,1.2892815663186684e-07
1.8661805778385894e-09,-5.094147552724909e-08,-5.814170038691391e-09,-4.310989229173313e-07
1.8661805778385894e-09,-5.094147552724909e-08,-5.814170038691391e-09,-2.2128113293333714e-07
1.784674216994991e-09,3.172314373174999e-08,-9.935311361695292e-09,1.5724468793204136e-07
1.8322589325926159e-09,-1.2107218474605596e-10,-5.834887455184761e-10,-4.1883219441439553e-07
1.8320652170970221e-09,-5.254885805610473e-08,-2.69031707376002e-09,-2.203855982921384e-07
1.8320652170970221e-09,-5.254885805610473e-08,-2.69031707376002e-09,-2.2222898592842918e-07
1.7479870442072546e-09,3.953374185824024e-08,-5.529681772604497e-09,1.0932387822893605e-07
1.807287656994615e-09,2.765042948896928e-10,-4.716722043146194e-10,-4.344845536336929e-07
1.8077300638664386e-09,-4.9952397466964215e-08,-1.1930790782230393e-09,-2.251204607151188e-07
1.6528776317188496e-09,1.2205761258073025e-07,-8.42123458071127e-09,8.725785873325717e-08
1.6528776317188496e-09,1.2205761258073025e-07,-8.42123458071127e-09,-2.109884512788435e-07
1.848169811848018e-09,5.693413138960116e-07,-1.2002333449899129e-08,-9.29925531396516e-07
1.679309441936911e-09,-1.6660560138994754e-07,-1.6697826424917892e-08,1.0867747804562675e-07
1.412740479712995e-09,1.8245540720077454e-08,-2.0770972020320256e-08,8.36729414985049e-07
1.4401087907931112e-09,-7.437014353848486e-10,-1.0657667659414522e-09,-2.86637523728442e-07
1.4389188684964954e-09,-4.912915810105264e-08,-9.032543384647525e-10,-1.9306730386838162e-07
1.3652251313449163e-09,3.7076661458125045e-08,-3.5704024860115776e-09,1.1813155374809702e-07
1.4245477896779164e-09,-4.5553318512424976e-08,-2.9555022665814995e-09,-4.09074916166492e-07
1.4245477896779164e-09,-4.5553318512424976e-08,-2.9555022665814995e-09,-1.9758246938739704e-07
1.3516624800580364e-09,3.7449520478223606e-08,-6.863958115922412e-09,8.985819412919717e-08
1.4078367607753718e-09,7.052370175968028e-10,-5.158959621687032e-10,-3.989705764266576e-07
1.4089651400035267e-09,-5.1369619860443805e-08,-2.372842875215671e-09,-2.0314771873320662e-07
1.3267737482268167e-09,4.203997988628211e-08,-4.398098748065376e-09,1.2553643371724873e-07
1.3267737482268167e-09,4.203997988628211e-08,-4.398098748065376e-09,-1.9216544444120996e-07
1.3898337180562399e-09,1.0811437946253144e-09,-3.9932409236418574e-10,-4.425636284704933e-07
1.3915635481276405e-09,-5.1003050264514234e-08,-2.2129953817429756e-09,-2.0711853654516393e-07
1.3150589727308691e-09,3.429876874972492e-08,-5.429335139180791e-09,8.004279492538301e-08
1.3699370027304291e-09,-5.023394702613772e-08,-5.9711298260278e-09,-3.5778213682901654e-07
1.2895626874886088e-09,3.662692119627199e-08,-7.531360383685671e-09,1.4176726699370077e-07
1.3445030692830167e-09,1.0250737689122218e-09,-4.9568661094753e-10,-4.11932485676476e-07
1.3445030692830167e-09,1.0250737689122218e-09,-4.9568661094753e-10,-2.0030194954488236e-07
1.3461431873132762e-09,-5.277184805087146e-08,-3.390974614049933e-09,-2.0812399502976492e-07
1.261708230431882e-09,4.062427674018071e-08,-5.423430711953885e-09,1.5919072253411008e-07
1.322644645542153e-09,1.2595457348545008e-09,-4.377792175694674e-10,-4.550147047856963e-07
1.322644645542153e-09,1.2595457348545008e-09,-4.377792175694674e-10,-2.0125960099023884e-07
1.3246599187179202e-09,-5.320231380698977e-08,-3.712945550613964e-09,-2.1133357852964418e-07
1.2448564480074355e-09,3.4275473310885586e-08,-5.604405383501803e-09,1.3992291605951067e-07
1.2996972053048525e-09,-4.923661400382825e-08,-5.524128012440885e-09,-4.127403062135694e-07
1.2209186228987273e-09,3.4756747867728934e-08,-8.82796127476459e-09,1.3502568809403039e-07
1.2209186228987273e-09,3.4756747867728934e-08,-8.82796127476459e-09,-1.9480160719433983e-07
1.2730537447003206e-09,1.1462928099307349e-09,-5.547358736233301e-10,-4.185982989144616e-07
1.2748878131962099e-09,-5.2449552086699684e-08,-3.3513567567958e-09,-2.0938440857777813e-07
1.1909685298574904e-09,4.0890018540229544e-08,-5.41718443004597e-09,1.565193376836448e-07
1.1909685298574904e-09,4.0890018540229544e-08,-5.41718443004597e-09,-1.9487545420490535e-07
1.2523035576678346e-09,1.5163368197330854e-09,-4.364834230073023e-10,-4.580320296388517e-07
1.2547296965794076e-09,-5.0554122655855927e-08,-2.255057341424304e-09,-2.1288630657720035e-07
1.1788985125956236e-09,3.4610659274653284e-08,-5.552806412837248e-09,1.4984292597788746e-07
1.1788985125956236e-09,3.4610659274653284e-08,-5.552806412837248e-09,-1.9643918535737748e-07
1.2896526222745141e-09,-1.4387239543028952e-07,-5.948748341664689e-09,-3.9287236498427346e-07
1.0738440291290798e-09,6.389232147597259e-07,-1.24955601577554e-08,5.846392552186318e-07
2.096121172744641e-09,-6.579516111611369e-07,-1.3685870823116352e-08,-1.7897276054942751e-06
5.647117814511675e-11,1.654520040840278e-07,-2.3948867207218132e-08,5.022218922233279e-06
3.2119438467956124e-10,5.46546888548769e-07,-1.6490106364197027e-08,-1.222503053976227e-06
1.1410147175027148e-09,-6.393808397632678e-07,-5.720628180889639e-09,-3.363243927187073e-06
1.1800537388148623e-10,-1.7165597534698893e-07,-1.9773059262666955e-08,3.565482458220233e-06
-1.5664418667369607e-10,1.9672114665221027e-08,-2.0609151295311834e-08,9.865699137793567e-07
-1.2713601467586454e-10,1.5836779702232324e-09,-5.168279716036877e-10,-1.8707290577993814e-07
-1.2460212992350737e-10,-4.9153711029165146e-08,-1.5289440516505342e-09,-8.22412265670686e-08
-2.0324806757017161e-10,4.54628422962233e-08,-2.795336974079907e-09,2.164296746484437e-07
-2.0324806757017161e-10,4.54628422962233e-08,-2.795336974079907e-09,-6.503906266424786e-08
-1.3505380412583667e-10,2.196757598153586e-09,-2.455974859723639e-10,-3.567135180269889e-07
-1.3153899196879095e-10,-5.106196035465202e-08,-2.682462506965649e-09,-8.807756454170533e-08
-2.0813193250076898e-10,3.7524007623079664e-08,-3.878140385753839e-09,2.3110930940393492e-07
-2.0813193250076898e-10,3.7524007623079664e-08,-3.878140385753839e-09,-6.413824210298749e-08
-1.480935203038415e-10,-4.431403737264292e-08,-2.7567164276562458e-09,-3.2089706897292526e-07
-2.189959801000702e-10,4.192915639023896e-08,-4.668978753779698e-09,2.3325111661184104e-07
-1.5610224551471175e-10,1.8368392951947008e-09,-3.881052874777524e-10,-3.116322070615251e-07
-1.5316330264240022e-10,-5.02439435213349e-08,-2.171160910553094e-09,-8.150141791208726e-08
-1.5316330264240022e-10,-5.02439435213349e-08,-2.171160910553094e-09,-6.913091676777529e-08
-2.3355361227653607e-10,4.401828469371031e-08,-3.653060063567967e-09,1.6300379997702e-07
-1.675261852359706e-10,1.8123373639719739e-09,-3.9286099294050206e-10,-2.8749333679486384e-07
-1.6462644545361544e-10,-4.767640963937056e-08,-6.003453996733712e-10,-7.875953658889227e-08
0.0,3.6927779691206654e-06,0.0
5.908444750593065e-09,9.980942080020924e-10,-0.000148687602587055
5.908444750593065e-09,9.980942080020924e-10,-5.952644348661064e-07
5.910041701325868e-09,-4.0790448442913944e-06,-6.056326088158455e-07
-2.0852556511122384e-10,-6.83954759411639e-08,2.3609511391147813e-05
-3.179583266170861e-10,1.9737600305026282e-07,4.799909881754399e-07
-2.15672173666553e-12,2.632662186038614e-07,-1.2286766239303088e-06
-2.15672173666553e-12,2.632662186038614e-07,-7.411874786418724e-09
3.9274260616912653e-10,4.129550146575857e-09,-1.841038538286176e-06
3.9934988640364793e-10,-7.755040254202339e-08,-7.569955426363732e-08
2.8302428259061285e-10,1.1183596411720388e-08,3.8002716864156027e-07
3.0091803684936545e-10,-6.874813246405336e-08,-1.0757327680230518e-07
3.0091803684936545e-10,-6.874813246405336e-08,-3.874836907870325e-08
1.9092102490688008e-10,1.819918970410908e-08,4.52768027229452e-07
2.182198094630437e-10,-1.3586687464506055e-09,-1.5515940205184304e-07
2.1604593946872273e-10,-5.0406290896859794e-08,-2.153718075714049e-08
2.1604593946872273e-10,-5.0406290896859794e-08,-3.074245880754225e-08
1.3539587403374706e-10,4.47004698544591e-08,3.280924512272964e-07
2.0244657881543572e-10,6.328841833723072e-10,-3.096432574459712e-07
2.034591935088314e-10,-5.215246332482041e-08,-3.403533310885068e-08
1.8466164602218966e-10,-4.6944331177426274e-08,-3.3609637173777307e-09
1.0955071613830761e-10,4.129204511221687e-08,3.2019107745979876e-07
1.0955071613830761e-10,4.129204511221687e-08,-2.0887846212962015e-08
1.714887838066329e-10,-1.7850207702597485e-10,-2.888696827530392e-07
1.7120318048339134e-10,-5.0969521140631684e-08,-2.6251564856624685e-08
8.965194665838064e-11,4.28726295946827e-08,2.72917845763433e-07
1.539608910504047e-10,-9.765946427802621e-11,-2.7370869042868294e-07
1.5380463590755987e-10,-5.219443683044389e-08,-2.5289517231223082e-08
7.551298066189404e-11,3.701951797033839e-08,2.8393344806810986e-07
7.551298066189404e-11,3.701951797033839e-08,-1.808043429585047e-08
1.3474420941443546e-10,-4.401703103186036e-08,-2.3616792069893522e-07
6.431695976345888e-11,4.2922882422764694e-08,2.5450238573606224e-07
1.2870128339760592e-10,-2.914355960743697e-10,-2.542128957913992e-07
1.2823498644388694e-10,-5.066610545636855e-08,-2.1706755292591724e-08
4.7169217713697246e-11,4.4595703328030085e-08,2.9700591323133315e-07
4.7169217713697246e-11,4.4595703328030085e-08,-1.560956338718349e-08
1.1406277270574237e-10,5.93921911421273e-10,-3.0181455944309696e-07
1.1501304776401641e-10,-5.057451469448206e-08,-2.650112934638225e-08
3.915127572229332e-11,3.714637337399324e-08,3.01972895213221e-07
9.858547312068251e-11,-4.360810745239996e-08,-2.5016457234479183e-07
9.858547312068251e-11,-4.360810745239996e-08,-2.103460620490231e-08
2.8812501196842572e-11,4.193332968174214e-08,2.550205791811367e-07
9.171249571945578e-11,-2.6964153620641524e-10,-2.8311276521027023e-07
9.128106926152552e-11,-5.094994095567593e-08,-1.877261161283072e-08
9.761163732444024e-12,4.4341201151713144e-08,3.0208843256121486e-07
9.761163732444024e-12,4.4341201151713144e-08,-1.2297563783981026e-08
7.627296546001374e-11,5.362714596809275e-10,-2.570934718901298e-07
7.713099979550322e-11,-5.0360580675926305e-08,-2.2011769199172126e-08
1.5901287816137665e-12,3.773025354458591e-08,2.8002607424170927e-07
6.195853445295122e-11,-4.3370256374496175e-08,-2.698381619299527e-07
-7.433875746242658e-12,4.207405796192932e-08,2.5692713523909596e-07
-7.433875746242658e-12,4.207405796192932e-08,-1.0717896262542235e-08
5.5677211196651315e-11,-1.1204875715062263e-10,-3.045946921714537e-07
5.549793318521032e-11,-5.0950907060837186e-08,-1.6385977211630174e-08
-2.6023518112129185e-11,4.2770645657313504e-08,3.0548917524735394e-07
3.813245037384107e-11,-7.391099355992564e-12,-2.450650306918471e-07
3.812062461487148e-11,-5.1840343622684816e-08,-1.5333882625249744e-08
3.812062461487148e-11,-5.1840343622684816e-08,-1.5400940700497846e-08
-3.963989081915575e-11,3.7391753262898287e-08,3.172374405887117e-07
2.0186914401481506e-11,-4.4945869459823805e-08,-2.4433188835445225e-07
-5.172647673423659e-11,4.242303407752993e-08,2.7096457973198573e-07
1.1908074382058311e-11,-3.8503813030679166e-11,-2.785911041775491e-07
1.1908074382058311e-11,-3.8503813030679166e-11,-1.2749769871856086e-08
1.1846468281209224e-11,-5.22646344918661e-08,-1.2469352795926126e-08
-7.177694690577654e-11,4.3087980919924674e-08,3.4504106673182045e-07
-7.144975525889532e-12,1.104551522848805e-10,-1.7132849286825684e-07
-6.9682472822337235e-12,-5.013099605228684e-08,-1.1550429915652437e-08
-8.216474136066398e-11,3.8372076135263226e-08,2.486643306745793e-07
-2.0769419544242816e-11,-4.2944304251391155e-08,-2.659225988265099e-07
-2.0769419544242816e-11,-4.2944304251391155e-08,-9.346986224419374e-09
-8.948030634646866e-11,4.248906220653824e-08,3.1079804466036536e-07
-2.57467130366613e-11,-1.7659684885970115e-10,-2.545460084322398e-07
-2.6029267994836823e-11,-5.0352745308752485e-08,-7.648588694621715e-09
-1.065936604888408e-10,4.5050450348941934e-08,3.35930643786699e-07
-1.065936604888408e-10,4.5050450348941934e-08,-5.54354215784128e-10
-3.90179849654279e-11,7.658717957833303e-10,-2.678585297256445e-07
-3.779259009217457e-11,-5.0237100247585594e-08,-1.2506442812788957e-08
-1.1314824046355297e-10,3.778233326742078e-08,3.1500656572370447e-07
-1.1314824046355297e-10,3.778233326742078e-08,2.8364955541001206e-10
-5.269650723567972e-11,-4.2839597755232945e-08,-3.0037953302332845e-07
-1.2123986364405243e-10,4.385365992453733e-08,3.0992708261166586e-07
-5.5459373757246435e-11,-1.688523759705115e-12,-2.2822742399971063e-07
-5.5462075395261965e-11,-5.167448807816343e-08,-5.305248284832671e-09
-5.5462075395261965e-11,-5.167448807816343e-08,-5.2833481609312664e-09
-1.3814125632032347e-10,4.3724430035595355e-08,3.4844742746581133e-07
-7.255461126693044e-11,4.3254624968181134e-10,-2.7668458478726394e-07
-7.186253726743953e-11,-5.194082144944193e-08,-6.3734045534310295e-09
-7.186253726743953e-11,-5.194082144944193e-08,-3.431211004225829e-09
-1.4977376944160243e-10,3.743415396052764e-08,3.0489674062520583e-07
-8.98791231047582e-11,-4.490926949516467e-08,-2.517257935577972e-07
-1.617339542970217e-10,4.2313700418124065e-08,2.6308362412580214e-07
-9.826340366983561e-11,-1.0478584587725426e-10,-2.6568058335181347e-07
-9.826340366983561e-11,-1.0478584587725426e-10,-4.146250691922176e-10
-9.843106102323921e-11,-5.2119540518641984e-08,3.613640530039537e-10
-1.818223258530664e-10,4.3360667855041495e-08,3.115139171656635e-07
-1.1678132407050414e-10,7.510011358073762e-11,-2.700378813570936e-07
-1.1666116388877496e-10,-5.210754270541387e-08,1.2923426124099261e-09
-1.1666116388877496e-10,-5.210754270541387e-08,1.8301380088851455e-09
-1.9482247794689576e-10,3.736679400207971e-08,3.111720170390335e-07
-1.3503560754356823e-10,-4.491788368386994e-08,-2.4592213071345846e-07
-2.0690422143776014e-10,4.239697088406899e-08,3.114385949706951e-07
-1.4330876511165664e-10,-3.9986160790596264e-11,-2.599257663261243e-07
-1.4330876511165664e-10,-3.9986160790596264e-11,4.997329520309214e-09
-1.433727429689216e-10,-5.2029760428539114e-08,5.35681630937985e-09
-2.2662035965458418e-10,4.353124403083914e-08,3.613336910532091e-07
-1.6132349360832546e-10,3.8860774550154587e-10,-2.904933551387614e-07
-1.6132349360832546e-10,3.8860774550154587e-10,7.213282854428076e-09
-1.60701721215523e-10,-5.209463526613245e-08,4.649511620793185e-09
-2.3884367411472164e-10,3.741478779909829e-08,3.416582411088873e-07
-1.7898001363616436e-10,-4.290995172281139e-08,-2.407946328895173e-07
-1.7898001363616436e-10,-4.290995172281139e-08,9.432223877409292e-09
-2.4763593639266255e-10,4.287870960153711e-08,3.0326525302604894e-07
-1.833178719903569e-10,-2.2479855102644345e-10,-2.0177762355660018e-07
-1.836775496719992e-10,-4.888918004469058e-08,1.169516044401276e-08
-2.6190023774350416e-10,4.5655198033128436e-08,3.451958799941086e-07
-1.934174406938115e-10,7.491496511918185e-10,-2.336080461705602e-07
-1.922188012519046e-10,-5.136812424487102e-08,7.295441889434091e-09
